,,,,,1453.0,-23.58414071218764,-46.68449734762539,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.569439500144227,-46.65430821954523,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.58495212738765,-46.686606893704166,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.57303765612553,-46.6562728179352,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1426.0,-23.56525227976228,-46.66654554870452,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.57167631440858,-46.65773606307719,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1404.0,-23.5725570313636,-46.6596421666571,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.56057654426112,-46.66814352943035,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.5591441604247,-46.65572566818632,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1427.0,-23.56248850484744,-46.67480027295296,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1413.0,-23.563805605055084,-46.66611114931619,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1435.0,-23.57763544102369,-46.67126038441333,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.580609790096464,-46.69306692234056,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.562027220093487,-46.667813657510514,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1438.0,-23.56741919455826,-46.66998168304573,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.58495212738765,-46.686606893704166,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.570948609210017,-46.6540130800681,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.55871660392991,-46.66337167678466,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.56527167332221,-46.66432310407414,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1401.0,-23.56974757197717,-46.65100357197719,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.5675828395753,-46.65232346295223,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.57136699861501,-46.65631140605341,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1429.0,-23.57621534722136,-46.66361490091753,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1443.0,-23.56851799056494,-46.68234832737027,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1410.0,-23.562466386346568,-46.660461365110514,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1449.0,-23.57770848848746,-46.680593930607685,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.567787000000003,-46.649099250000006,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1405.0,-23.5661510111085,-46.65611996044208,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.57417431833925,-46.65684071481336,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.57187956979634,-46.65658056217894,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1435.0,-23.57830182875525,-46.671151059264766,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1456.0,-23.57481476325809,-46.69145082209014,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.56362542769349,-46.66944236900566,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.56563480544173,-46.66082065751052,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.56261653704776,-46.66841203664371,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1421.0,-23.56231350152921,-46.66131923550116,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.57505429531417,-46.65797423703036,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.576880618763283,-46.69514195214676,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1454.0,-23.583051178458103,-46.688205451987976,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.557941461827067,-46.66424378613891,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.57865694118888,-46.660826554315584,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1407.0,-23.5718751268394,-46.66399479739164,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.56454189785911,-46.649343488487474,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1447.0,-23.571976684142253,-46.679209286571606,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.57177042769349,-46.65937307271052,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.559694616163583,-46.66715411267248,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1422.0,-23.56766469885744,-46.656772020255104,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.561222133504504,-46.65873928948581,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.55853399417161,-46.65555992714525,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.55958633389114,-46.66059940313922,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.57854112989781,-46.64547278711988,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1407.0,-23.577202445467098,-46.67263107799064,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.571895882047404,-46.65499295905711,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.563542572306503,-46.66928109824575,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1414.0,-23.55641515903972,-46.660064878152255,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.56753152123605,-46.66146248167812,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1446.0,-23.574006303912515,-46.674910241329535,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.581235493479124,-46.69199705037794,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.559781608950228,-46.66725161988584,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.58104162115525,-46.68815771273589,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1414.0,-23.556783866495504,-46.66055067291818,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1414.0,-23.55641515903972,-46.660064878152255,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.567631370794675,-46.65846205591787,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.56489434387447,-46.65882236900567,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.568700525679446,-46.65528021954522,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1407.0,-23.577273911189312,-46.67300311656761,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.568349935051096,-46.65031994116792,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1411.0,-23.563714965866428,-46.6641226522304,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.570814583674803,-46.65421655453291,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1431.0,-23.566570061342222,-46.67528833028447,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.561222133504504,-46.65873928948581,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.57865694118888,-46.660826554315584,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.571094295314182,-46.6556996791506,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1417.0,-23.566406464847628,-46.47334557959657,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1411.0,-23.5641124118818,-46.6645303395753,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.5850688326504,-46.68672113904442,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1418.0,-23.56312173510022,-46.656566708353616,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1433.0,-23.580228724559085,-46.66585770583287,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.557744127988823,-46.66321502930168,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1414.0,-23.556654177361587,-46.66032183429518,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.56815436525475,-46.65422041993187,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.56886913765944,-46.65149232569684,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1422.0,-23.562136582289817,-46.6633436806798,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1451.0,-23.574347588287456,-46.6888950900084,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.55910483957529,-46.655777901206,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1451.0,-23.576546220930204,-46.68748828587913,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.55958633389114,-46.66059940313922,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.58218662308848,-46.69212843130016,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.58134842798195,-46.69192952873786,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.56659454677128,-46.66050053996194,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.55266979739166,-46.65581891035259,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.56902716625309,-46.66154015459633,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.578557338882806,-46.68895384554789,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.572874755756267,-46.657573737030376,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1421.0,-23.560365698857435,-46.66343202025509,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.57041268443072,-46.66266478282069,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1457.0,-23.579034558976296,-46.69080767845811,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.567027595331567,-46.663434145997975,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1450.0,-23.57540240437997,-46.68708448043738,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.581015397166617,-46.69279459893825,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.56181579822837,-46.66750287523807,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.567787000000003,-46.649099250000006,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.5603635298344,-46.66793010214089,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.57417431833925,-46.65684071481336,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1448.0,-23.57437276824974,-46.67676995129547,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1452.0,-23.582415134604787,-46.68380131688164,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1435.0,-23.57867982875525,-46.671092040942895,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.56736351872589,-46.66138347114656,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1404.0,-23.56344095282469,-46.65080185108783,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.563462295314185,-46.64818026296963,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1430.0,-23.568106369409687,-46.67321409824574,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.5553932359052,-46.66076036026309,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.55951039494492,-46.66706390175425,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1454.0,-23.582599229528547,-46.68734709409082,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.57865694118888,-46.660826554315584,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1451.0,-23.57490863825214,-46.688560593058085,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1450.0,-23.57806250652087,-46.685975097005006,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.5717971762364,-46.65576440798664,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1410.0,-23.562529711899177,-46.66061430642267,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.57452583097696,-46.65851109922669,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1445.0,-23.568346382739897,-46.68910543089613,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.573284910352584,-46.6592021873449,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.5717971762364,-46.65576440798664,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.55784246182706,-46.66436528613892,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1417.0,-23.56215457092152,-46.66566013725541,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1413.0,-23.56261866333889,-46.66486367485141,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.5818814299152,-46.69230702233258,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1422.0,-23.56681113350449,-46.657802231201984,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1438.0,-23.571005966945734,-46.67134195830875,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.5675828395753,-46.65232346295223,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1406.0,-23.57682252954594,-46.67138321011016,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1407.0,-23.577273911189312,-46.67300311656761,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1421.0,-23.561082282820703,-46.66272093588782,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.58495212738765,-46.686606893704166,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.57262268166076,-46.65670278518662,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1405.0,-23.56050745628714,-46.651724130994346,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1457.0,-23.573071748831367,-46.69253938758733,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.564617637803675,-46.67039320038664,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1424.0,-23.57161573022104,-46.657660704685824,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1421.0,-23.566885429078475,-46.656055446563606,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.55718356370815,-46.66329904622302,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.557828379133216,-46.66521187232389,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1406.0,-23.576958000000005,-46.67300775,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1408.0,-23.562374856512186,-46.6561529007733,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1422.0,-23.562136582289817,-46.6633436806798,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1421.0,-23.560365698857435,-46.66343202025509,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1411.0,-23.56513726005544,-46.66566220136759,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.56863962225177,-46.65732305300369,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1405.0,-23.56586398557328,-46.65584185108784,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.55945626839397,-46.66261953081534,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1452.0,-23.570810444514542,-46.69077501106554,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1402.0,-23.567787000000003,-46.649099250000006,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.56004975575626,-46.656292295314174,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1440.0,-23.563817696635738,-46.67399484944304,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1423.0,-23.570059840960283,-46.65571435261704,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1438.0,-23.56676068526744,-46.6709817783773,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1426.0,-23.5677815723065,-46.66715259824575,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1425.0,-23.573284910352584,-46.6592021873449,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.55314364418031,-46.65729270996592,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.55211823036528,-46.656846858733886,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.568349935051096,-46.65031994116792,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.56851813765943,-46.65191532569683,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1431.0,-23.56897459062836,-46.6726298617923,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.566859507357584,-46.65398820122336,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1422.0,-23.560690673322213,-46.664971020255095,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420.0,-23.56054933389114,-46.66140940313922,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.56765780405676,-46.65114228365742,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1448.0,-23.580178763806348,-46.68183752775692,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.57972914423285,-46.69086733705701,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1414.0,-23.565217379133205,-46.66927087232388,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1410.0,-23.558595737434405,-46.65657075535223,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1419.0,-23.56077124285875,-46.65925008909916,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.584872865398985,-46.68632866457965,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1403.0,-23.566278514102827,-46.650914084684814,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.58495212738765,-46.686606893704166,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1455.0,-23.580036176829985,-46.69284880487076,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1409.0,-23.565946537047747,-46.66233253664371,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1415.0,-23.555200641958606,-46.66050841271853,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1440.0,-23.571510496249086,-46.680354450458765,são paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.5850688326504,-46.68672113904442,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1453.0,-23.584301737722857,-46.68479982209016,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1416.0,-23.561562739944563,-46.66908326588383,sao paulo,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
